Estimate,Std. Error,z value,Pr(>|z|)
-233363828043218.0,9283705.31290643,-25136927.5712349,0
-231711124338258.0,19410773.4845778,-11937243.228476,0
229801048403897.0,6305909.28509755,36442174.7942005,0
229509104032082.0,152163699.420993,1508303.91811845,0
-229263053924178.0,11380370.1504196,-20145483.0461491,0
-228794475867384.0,12417440.2164403,-18425252.8604461,0
227369532304684.0,7206725.51235189,31549631.2319633,0
226965580939130.0,42111067.332673,5389689.58317125,0
226941215824958.0,17104841.8968296,13267659.3676684,0
224880344839539.0,10197954.9742407,22051513.7993422,0
-224143932442474.0,14482197.1559944,-15477204.8763125,0
-222516114158410.0,7838395.57650485,-28387966.8978929,0
222346151429545.0,6506325.74185874,34173842.5420466,0
-219953023616998.0,22624735.5414004,-9721794.23774972,0
215372753506573.0,7151903.38737156,30114046.8265926,0
-215351755672971.0,3649393.99066715,-59010278.4801273,0
-214755058306486.0,9885582.85958702,-21724066.386052,0
214482020235216.0,57499005.7335029,3730186.59190908,0
211380656133437.0,31952714.8901289,6615420.84484152,0
-209729453938007.0,4848271.37712316,-43258604.4848122,0
209553297308709.0,6828689.28383479,30687191.728693,0
209195182158993.0,12198234.5795414,17149627.7428415,0
205792160552195.0,7401042.01804412,27805835.9958588,0
205216899447306.0,3706541.45394903,55366141.724562,0
-204827793373276.0,6106656.84333603,-33541723.176536,0
204569316293676.0,12291324.0113246,16643391.3958492,0
-204206492129275.0,19892928.6120116,-10265280.4980144,0
-203787653398678.0,17143614.1870407,-11887088.1702836,0
-202913357434717.0,19611742.4248119,-10346523.681547,0
201499277098475.0,5575516.29345073,36140021.2093661,0
-201481392258153.0,9663263.02629785,-20850244.0334943,0
-201357419602305.0,8394763.00439525,-23986075.5445842,0
-201022323407494.0,8442798.79342639,-23809915.2101092,0
-200472512576297.0,13478293.7846755,-14873730.7391406,0
200155093378064.0,4801038.56781619,41689957.4020932,0
-199944913973017.0,11848683.7043936,-16874862.9773006,0
199025788461210.0,10362850.7100273,19205698.7049546,0
-196573948253757.0,4157349.74867858,-47283476.2858812,0
-196271810977755.0,12495067.3371605,-15707943.4373307,0
-195333522228414.0,5809821.92561953,-33621258.0573344,0
194757110665808.0,5379614.12017654,36202803.0849574,0
