Estimate,Std. Error,z value,Pr(>|z|)
215984101420671.0,14282083.7230078,15122730.3809129,0
-214827054280690.0,5684410.47416644,-37792319.0552477,0
-212184734836125.0,4043006.59636201,-52481916.5585961,0
210604912304942.0,7029775.81903192,29958979.8773903,0
-208109738364661.0,14485000.2722612,-14367258.1603738,0
206676632231600.0,2630034.27937888,78583246.5576872,0
-205930890374638.0,4120145.36229359,-49981462.3676289,0
-205614468273220.0,26005442.8636306,-7906593.60624765,0
203390209746322.0,5110691.70684514,39797002.3263007,0
-202475217007172.0,18366260.6419264,-11024302.712168,0
202257777850294.0,8616083.04298353,23474446.2003534,0
200331507814005.0,10655639.0726218,18800515.5250358,0
-197735078633572.0,5359055.39189848,-36897375.4091993,0
-197601499761803.0,10094771.7320274,-19574637.7439003,0
-197182940770569.0,16416397.4907245,-12011340.5442321,0
-196910812975853.0,8262485.13091993,-23831911.3264086,0
-196740894576961.0,10687318.6933106,-18408817.049697,0
195234623266871.0,72368446.3383751,2697786.57889112,0
193248409395104.0,4363656.74718662,44285886.9501358,0
191323636233289.0,5567071.06218694,34367018.8679305,0
-191261819563660.0,6282878.67137389,-30441749.6449658,0
-191095764391868.0,5560151.72422427,-34368803.9229773,0
189076195675008.0,3041674.29071319,62161881.1232662,0
-186483262635645.0,6660275.67980591,-27999330.8987294,0
-185465326932415.0,5352521.65255982,-34650084.384753,0
185176178404042.0,19037970.6546516,9726676.32297236,0
-184404605646143.0,14042900.7544774,-13131518.1151122,0
184360910164512.0,3234838.22430282,56992312.2521051,0
-184295006240740.0,13877404.2519613,-13280221.7831691,0
-182957169752140.0,5839770.71895714,-31329512.5026436,0
-182617536758997.0,48791597.4543822,-3742807.08742392,0
180055054920464.0,6058122.48512673,29721263.5370969,0
178810187761631.0,5415577.76501295,33017749.0787455,0
-178062385613955.0,31098672.7096783,-5725723.00034335,0
177649631628845.0,3780416.31722396,46992081.4856966,0
-176931645260670.0,10291645.9652202,-17191773.3916029,0
175385421378321.0,5514550.01121344,31804122.0084482,0
173710028770777.0,4170811.99454783,41648971.2309868,0
-173216178247658.0,12320920.6713803,-14058704.1234681,0
-172077507842283.0,2503939.59084513,-68722707.3973474,0
170490687680288.0,7516213.52639512,22683055.3817512,0
-170432324349839.0,21144462.8165238,-8060376.1764357,0
169354407605820.0,3321601.5724983,50985768.1330641,0
169241729784452.0,3037965.07915668,55708912.1746693,0
-166573553059761.0,13917892.2622297,-11968303.0965692,0
166502151546195.0,11950219.2848972,13932978.7660568,0
166419954582885.0,30556293.5332916,5446339.70090538,0
-165543194014123.0,10255778.2153716,-16141456.1174893,0
-162980159529849.0,9518898.71603121,-17121745.3186435,0
-161718298753294.0,7156407.03656284,-22597694.3355873,0
-160122808201512.0,8361852.16831087,-19149203.4274815,0
156588681807150.0,3893890.35483217,40213942.2371844,0
155713364151098.0,4149928.02090677,37521943.3606163,0
-155701545360343.0,8647683.51861483,-18005000.4171849,0
-151407854425962.0,31659904.0588137,-4782321.95981062,0
151360671737710.0,5323112.03616127,28434620.7086151,0
-150368510438102.0,12190609.8716001,-12334781.6082942,0
-148051170679069.0,6289154.92460624,-23540709.7541548,0
-147014059922744.0,5289225.52160853,-27795006.9102055,0
-146850656958794.0,24589312.7495912,-5972133.44082726,0
-146609808813387.0,2468427.53286342,-59394009.6930117,0
-145889112981212.0,5340494.53592396,-27317528.741928,0
-145034949126448.0,8526830.80956735,-17009244.3916812,0
-144424204024752.0,6262491.332046,-23061781.0655823,0
-143731198049598.0,3146414.85968846,-45680943.0603279,0
-143095751535504.0,4689150.83445677,-30516346.4745065,0
-143046761792922.0,4365540.49248663,-32767251.1660617,0
142110685472395.0,29316016.2009026,4847544.23993052,0
-141801483677713.0,5819525.68989107,-24366501.8824527,0
141629309464902.0,3087831.48320141,45866916.7133638,0
-139140149130513.0,9876180.04674494,-14088458.1358327,0
