parent_smiles,ring_fragment,chembl_id,parent_mol,fragment_mol
CN1C(=O)CC(c2ccccc2)C1=O,CC1CC(=O)N(C)C1=O,CHEMBL797,<rdkit.Chem.rdchem.Mol object at 0x7f28284e40a0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c2fa0>
CN1C(=O)CC(c2ccccc2)C1=O,Cc1ccccc1,CHEMBL797,<rdkit.Chem.rdchem.Mol object at 0x7f28284e4100>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c3040>
O=S(=O)(O)c1cc(O)ccc1O,Oc1ccc(O)c(S)c1,CHEMBL1232131,<rdkit.Chem.rdchem.Mol object at 0x7f28284e4160>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c30a0>
O=[N+]([O-])O[C@@H]1CO[C@@H]2[C@@H](O)CO[C@H]12,O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O,CHEMBL1311,<rdkit.Chem.rdchem.Mol object at 0x7f28284e41c0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c3100>
C[C@H]1[C@H](c2ccccc2)OCCN1C,C[C@@H]1OCCN(C)[C@H]1C,CHEMBL1615439,<rdkit.Chem.rdchem.Mol object at 0x7f28284e4220>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c3160>
C[C@H]1[C@H](c2ccccc2)OCCN1C,Cc1ccccc1,CHEMBL1615439,<rdkit.Chem.rdchem.Mol object at 0x7f28284e4280>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c31c0>
Cc1cccc(C)c1NC(=O)C(C)N,Cc1cccc(C)c1N,CHEMBL1762,<rdkit.Chem.rdchem.Mol object at 0x7f28284e42e0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c3220>
CCN(C)C(C)C(O)c1ccccc1,Cc1ccccc1,CHEMBL2110926,<rdkit.Chem.rdchem.Mol object at 0x7f28284e4340>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c3280>
Cn1nnc2c(C(N)=O)ncn2c1=O,Cc1ncn2c(=O)n(C)nnc12,CHEMBL810,<rdkit.Chem.rdchem.Mol object at 0x7f28284e43a0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c32e0>
Cn1c(=O)c2c(ncn2C)n(C)c1=O,Cn1c(=O)c2c(ncn2C)n(C)c1=O,CHEMBL113,<rdkit.Chem.rdchem.Mol object at 0x7f28284e4400>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c3340>
NC(=O)OC[C@H](N)Cc1ccccc1,Cc1ccccc1,CHEMBL4297620,<rdkit.Chem.rdchem.Mol object at 0x7f28284e4460>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c33a0>
CCCCCCc1ccc(O)cc1O,Cc1ccc(O)cc1O,CHEMBL443605,<rdkit.Chem.rdchem.Mol object at 0x7f28284e44c0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c3400>
C[C@H]1CNCCc2ccc(Cl)cc21,C[C@H]1CNCCc2ccc(Cl)cc21,CHEMBL360328,<rdkit.Chem.rdchem.Mol object at 0x7f28284e4520>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c3460>
C[C@](N)(Cc1ccc(O)cc1)C(=O)O,Cc1ccc(O)cc1,CHEMBL1200862,<rdkit.Chem.rdchem.Mol object at 0x7f28284e4580>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c34c0>
O=C(CCCl)NCc1ccccc1,Cc1ccccc1,CHEMBL64195,<rdkit.Chem.rdchem.Mol object at 0x7f28284e45e0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c3520>
N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,Cc1ccc(O)c(O)c1,CHEMBL1009,<rdkit.Chem.rdchem.Mol object at 0x7f28284e4640>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c3580>
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,Cc1ccc([N+])o1,CHEMBL869,<rdkit.Chem.rdchem.Mol object at 0x7f28284e46a0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c35e0>
COc1ccccc1OCC(O)CO,Oc1ccccc1O,CHEMBL980,<rdkit.Chem.rdchem.Mol object at 0x7f28284e4700>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c3640>
CCC1(CC)C(=O)NC(=O)N(C)C1=O,CN1C(=O)NC(=O)C(C)(C)C1=O,CHEMBL450,<rdkit.Chem.rdchem.Mol object at 0x7f28284e4760>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c36a0>
Nc1c2c(nc3ccccc13)CCCC2,Nc1c2c(nc3ccccc13)CCCC2,CHEMBL95,<rdkit.Chem.rdchem.Mol object at 0x7f28284e47c0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c3700>
N=C(N)NCCN1CCCCCCC1,CN1CCCCCCC1,CHEMBL765,<rdkit.Chem.rdchem.Mol object at 0x7f28284e4820>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c3760>
O=C(O)[C@H]1/C(=C/CO)O[C@@H]2CC(=O)N21,C=C1O[C@@H]2CC(=O)N2[C@H]1C,CHEMBL777,<rdkit.Chem.rdchem.Mol object at 0x7f28284e4880>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c37c0>
CC1OC2(CS1)CN1CCC2CC1,CC1OC(C)(C)CS1,CHEMBL168815,<rdkit.Chem.rdchem.Mol object at 0x7f28284e48e0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c3820>
CC1OC2(CS1)CN1CCC2CC1,CC1(O)CN2CCC1CC2,CHEMBL168815,<rdkit.Chem.rdchem.Mol object at 0x7f28284e4940>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c3880>
CCN(CC)C(=O)N1CCN(C)CC1,CN1CCN(C)CC1,CHEMBL684,<rdkit.Chem.rdchem.Mol object at 0x7f28284e49a0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c38e0>
O=c1[nH]c(=O)n(C2CCCO2)cc1F,Cn1cc(F)c(=O)[nH]c1=O,CHEMBL20883,<rdkit.Chem.rdchem.Mol object at 0x7f28284e4a00>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c3940>
O=c1[nH]c(=O)n(C2CCCO2)cc1F,NC1CCCO1,CHEMBL20883,<rdkit.Chem.rdchem.Mol object at 0x7f28284e4a60>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c39a0>
Oc1ccc(OCc2ccccc2)cc1,Oc1ccc(O)cc1,CHEMBL1388,<rdkit.Chem.rdchem.Mol object at 0x7f28284e4ac0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c3a00>
Oc1ccc(OCc2ccccc2)cc1,Cc1ccccc1,CHEMBL1388,<rdkit.Chem.rdchem.Mol object at 0x7f28284e4b20>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c3a60>
Cc1cccc([C@H](C)c2c[nH]cn2)c1C,Cc1cccc(C)c1C,CHEMBL778,<rdkit.Chem.rdchem.Mol object at 0x7f28284e4b80>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c3ac0>
Cc1cccc([C@H](C)c2c[nH]cn2)c1C,Cc1c[nH]cn1,CHEMBL778,<rdkit.Chem.rdchem.Mol object at 0x7f28284e4be0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c3b20>
c1ccc2c(c1)CCCC2C1=NCCN1,CC1CCCc2ccccc21,CHEMBL1266,<rdkit.Chem.rdchem.Mol object at 0x7f28284e4c40>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c3b80>
c1ccc2c(c1)CCCC2C1=NCCN1,CC1=NCCN1,CHEMBL1266,<rdkit.Chem.rdchem.Mol object at 0x7f28284e4ca0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c3be0>
c1ccc2[nH]c(-c3cscn3)nc2c1,Cc1nc2ccccc2[nH]1,CHEMBL625,<rdkit.Chem.rdchem.Mol object at 0x7f28284e4d00>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c3c40>
c1ccc2[nH]c(-c3cscn3)nc2c1,Cc1cscn1,CHEMBL625,<rdkit.Chem.rdchem.Mol object at 0x7f28284e4d60>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c3ca0>
CNC(=O)Oc1cccc2ccccc12,Oc1cccc2ccccc12,CHEMBL46917,<rdkit.Chem.rdchem.Mol object at 0x7f28284e4dc0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c3d00>
CN1C(=O)CC(C)(c2ccccc2)C1=O,CN1C(=O)CC(C)(C)C1=O,CHEMBL697,<rdkit.Chem.rdchem.Mol object at 0x7f28284e4e20>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c3d60>
CN1C(=O)CC(C)(c2ccccc2)C1=O,Cc1ccccc1,CHEMBL697,<rdkit.Chem.rdchem.Mol object at 0x7f28284e4e80>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c3dc0>
C/C=C/C(=O)N(CC)c1ccccc1C,Cc1ccccc1N,CHEMBL1200709,<rdkit.Chem.rdchem.Mol object at 0x7f28284e4ee0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c3e20>
c1ccc([C@H]2CN3CCSC3=N2)cc1,Cc1ccccc1,CHEMBL1454,<rdkit.Chem.rdchem.Mol object at 0x7f28284e4f40>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c3e80>
c1ccc([C@H]2CN3CCSC3=N2)cc1,C[C@H]1CN2CCSC2=N1,CHEMBL1454,<rdkit.Chem.rdchem.Mol object at 0x7f28284e4fa0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c3ee0>
CCN1C(=O)NC(c2ccccc2)C1=O,CC1NC(=O)N(C)C1=O,CHEMBL1095,<rdkit.Chem.rdchem.Mol object at 0x7f28284e5040>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c3f40>
CCN1C(=O)NC(c2ccccc2)C1=O,Cc1ccccc1,CHEMBL1095,<rdkit.Chem.rdchem.Mol object at 0x7f28284e50a0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c3fa0>
N=C(N)NC(=N)NCCc1ccccc1,Cc1ccccc1,CHEMBL170988,<rdkit.Chem.rdchem.Mol object at 0x7f28284e5100>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c4040>
CCN(CC)C(C)C(=O)c1ccccc1,Cc1ccccc1,CHEMBL1194666,<rdkit.Chem.rdchem.Mol object at 0x7f28284e5160>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c40a0>
CCC(C(=O)NC(N)=O)c1ccccc1,Cc1ccccc1,CHEMBL2107062,<rdkit.Chem.rdchem.Mol object at 0x7f28284e51c0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c4100>
CC(C)Cc1ccc([C@H](C)C(=O)O)cc1,Cc1ccc(C)cc1,CHEMBL175,<rdkit.Chem.rdchem.Mol object at 0x7f28284e5220>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c4160>
CC(C)Cc1ccc(C(C)C(=O)O)cc1,Cc1ccc(C)cc1,CHEMBL521,<rdkit.Chem.rdchem.Mol object at 0x7f28284e5280>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c41c0>
OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,C[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1C,CHEMBL1561,<rdkit.Chem.rdchem.Mol object at 0x7f28284e52e0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c4220>
Cc1cc(C2CCCCC2)n(O)c(=O)c1,Cc1cc(C)n(O)c(=O)c1,CHEMBL1413,<rdkit.Chem.rdchem.Mol object at 0x7f28284e5340>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c4280>
Cc1cc(C2CCCCC2)n(O)c(=O)c1,CC1CCCCC1,CHEMBL1413,<rdkit.Chem.rdchem.Mol object at 0x7f28284e53a0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c42e0>
CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C,C[C@@H]1C(=O)OC[C@@H]1C,CHEMBL550,<rdkit.Chem.rdchem.Mol object at 0x7f28284e5400>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c4340>
CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C,Cc1cncn1C,CHEMBL550,<rdkit.Chem.rdchem.Mol object at 0x7f28284e5460>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c43a0>
Nc1ccc2cc3ccc(N)cc3nc2c1,Nc1ccc2cc3ccc(N)cc3nc2c1,CHEMBL55400,<rdkit.Chem.rdchem.Mol object at 0x7f28284e54c0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c4400>
Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],Nc1cc(N)[n+]([O-])c(N)n1,CHEMBL802,<rdkit.Chem.rdchem.Mol object at 0x7f28284e5520>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c4460>
Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],CN1CCCCC1,CHEMBL802,<rdkit.Chem.rdchem.Mol object at 0x7f28284e5580>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c44c0>
CCCCNCC(O)c1ccc(O)cc1,Cc1ccc(O)cc1,CHEMBL1987462,<rdkit.Chem.rdchem.Mol object at 0x7f28284e55e0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c4520>
c1ccc2c(CC3=NCCN3)cccc2c1,CC1=NCCN1,CHEMBL761,<rdkit.Chem.rdchem.Mol object at 0x7f28284e5640>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c4580>
c1ccc2c(CC3=NCCN3)cccc2c1,Cc1cccc2ccccc12,CHEMBL761,<rdkit.Chem.rdchem.Mol object at 0x7f28284e56a0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c45e0>
CN(C)c1nc(N(C)C)nc(N(C)C)n1,Nc1nc(N)nc(N)n1,CHEMBL1455,<rdkit.Chem.rdchem.Mol object at 0x7f28284e5700>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c4640>
O=C(NCCO[N+](=O)[O-])c1cccnc1,Cc1cccnc1,CHEMBL284906,<rdkit.Chem.rdchem.Mol object at 0x7f28284e5760>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c46a0>
Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,Cc1cc(C)c(=O)[nH]c1C,CHEMBL189,<rdkit.Chem.rdchem.Mol object at 0x7f28284e57c0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c4700>
Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,Cc1ccncc1,CHEMBL189,<rdkit.Chem.rdchem.Mol object at 0x7f28284e5820>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c4760>
C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,Cc1ccc(O)c(O)c1,CHEMBL459,<rdkit.Chem.rdchem.Mol object at 0x7f28284e5880>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c47c0>
Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,Cn1ccc(N)nc1=O,CHEMBL853,<rdkit.Chem.rdchem.Mol object at 0x7f28284e58e0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c4820>
Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,C[C@@H]1CC[C@H](N)O1,CHEMBL853,<rdkit.Chem.rdchem.Mol object at 0x7f28284e5940>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c4880>
c1cnc2cc3c(cc2n1)C1CNCC3C1,c1cnc2cc3c(cc2n1)C1CNCC3C1,CHEMBL1396,<rdkit.Chem.rdchem.Mol object at 0x7f28284e59a0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c48e0>
CCCN[C@H]1CCc2nc(N)sc2C1,Nc1nc2c(s1)C[C@@H](N)CC2,CHEMBL301265,<rdkit.Chem.rdchem.Mol object at 0x7f28284e5a00>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c4940>
COc1ccc(OC)c(C(O)C(C)N)c1,Cc1cc(O)ccc1O,CHEMBL524,<rdkit.Chem.rdchem.Mol object at 0x7f28284e5a60>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c49a0>
CC(C)NCC(O)c1cc(O)cc(O)c1,Cc1cc(O)cc(O)c1,CHEMBL776,<rdkit.Chem.rdchem.Mol object at 0x7f28284e5ac0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c4a00>
CC(C)NCC(O)c1ccc(O)c(O)c1,Cc1ccc(O)c(O)c1,CHEMBL434,<rdkit.Chem.rdchem.Mol object at 0x7f28284e5b20>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c4a60>
NS(=O)(=O)Cc1noc2ccccc12,Cc1noc2ccccc12,CHEMBL750,<rdkit.Chem.rdchem.Mol object at 0x7f28284e5b80>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c4ac0>
O=C(O)Cc1ccc(-c2ccccc2)cc1,Cc1ccc(C)cc1,CHEMBL413965,<rdkit.Chem.rdchem.Mol object at 0x7f28284e5be0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c4b20>
O=C(O)Cc1ccc(-c2ccccc2)cc1,Cc1ccccc1,CHEMBL413965,<rdkit.Chem.rdchem.Mol object at 0x7f28284e5c40>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c4b80>
O=C(OCc1ccccc1)c1ccccc1,Cc1ccccc1,CHEMBL1239,<rdkit.Chem.rdchem.Mol object at 0x7f28284e5ca0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c4be0>
O=C(OCc1ccccc1)c1ccccc1,Cc1ccccc1,CHEMBL1239,<rdkit.Chem.rdchem.Mol object at 0x7f28284e5d00>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c4c40>
CCCCC1(CC)C(=O)NC(=O)NC1=O,CC1(C)C(=O)NC(=O)NC1=O,CHEMBL404422,<rdkit.Chem.rdchem.Mol object at 0x7f28284e5d60>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c4ca0>
CCC(C)C1(CC)C(=O)NC(=O)NC1=O,CC1(C)C(=O)NC(=O)NC1=O,CHEMBL449,<rdkit.Chem.rdchem.Mol object at 0x7f28284e5dc0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c4d00>
CCC[C@@H]1CC(=O)N([C@@H](CC)C(N)=O)C1,C[C@@H]1CC(=O)N(C)C1,CHEMBL607400,<rdkit.Chem.rdchem.Mol object at 0x7f28284e5e20>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c4d60>
Oc1c(Cl)cc(Cl)c2cccnc12,Oc1c(Cl)cc(Cl)c2cccnc12,CHEMBL3833358,<rdkit.Chem.rdchem.Mol object at 0x7f28284e5e80>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c4dc0>
NCC(CC(=O)O)c1ccc(Cl)cc1,Cc1ccc(Cl)cc1,CHEMBL701,<rdkit.Chem.rdchem.Mol object at 0x7f28284e5ee0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c4e20>
N[C@H](C(=O)O)[C@H](O)c1ccc(O)c(O)c1,Cc1ccc(O)c(O)c1,CHEMBL2103827,<rdkit.Chem.rdchem.Mol object at 0x7f28284e5f40>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c4e80>
Nc1ccc(/N=N/c2ccccc2)c(N)n1,Nc1ccc(N)c(N)n1,CHEMBL1242,<rdkit.Chem.rdchem.Mol object at 0x7f28284e5fa0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c4ee0>
Nc1ccc(/N=N/c2ccccc2)c(N)n1,Nc1ccccc1,CHEMBL1242,<rdkit.Chem.rdchem.Mol object at 0x7f28284e6040>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c4f40>
N=C(N)NCC1COC2(CCCCC2)O1,CC1COC(C)(C)O1,CHEMBL1037,<rdkit.Chem.rdchem.Mol object at 0x7f28284e60a0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c4fa0>
N=C(N)NCC1COC2(CCCCC2)O1,OC1(O)CCCCC1,CHEMBL1037,<rdkit.Chem.rdchem.Mol object at 0x7f28284e6100>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c5040>
CC(=O)NS(=O)(=O)c1ccc(N)cc1,Nc1ccc(S)cc1,CHEMBL455,<rdkit.Chem.rdchem.Mol object at 0x7f28284e6160>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c50a0>
NC(=O)N/N=C1\C=Cc2ccccc2C1=O,N=C1C=Cc2ccccc2C1=O,CHEMBL2106794,<rdkit.Chem.rdchem.Mol object at 0x7f28284e61c0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c5100>
COc1c2occc2cc2ccc(=O)oc12,O=c1ccc2cc3ccoc3c(O)c2o1,CHEMBL416,<rdkit.Chem.rdchem.Mol object at 0x7f28284e6220>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c5160>
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,C[C@@H]1CCCN1C,CHEMBL1560,<rdkit.Chem.rdchem.Mol object at 0x7f28284e6280>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c51c0>
CCC1(c2ccccc2)CCC(=O)NC1=O,Cc1ccccc1,CHEMBL1102,<rdkit.Chem.rdchem.Mol object at 0x7f28284e62e0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c5220>
CCC1(c2ccccc2)CCC(=O)NC1=O,CC1(C)CCC(=O)NC1=O,CHEMBL1102,<rdkit.Chem.rdchem.Mol object at 0x7f28284e6340>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c5280>
CCC1(c2ccccc2)NC(=O)N(C)C1=O,Cc1ccccc1,CHEMBL861,<rdkit.Chem.rdchem.Mol object at 0x7f28284e63a0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c52e0>
CCC1(c2ccccc2)NC(=O)N(C)C1=O,CN1C(=O)NC(C)(C)C1=O,CHEMBL861,<rdkit.Chem.rdchem.Mol object at 0x7f28284e6400>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c5340>
CCC1(c2ccccc2)C(=O)NCNC1=O,Cc1ccccc1,CHEMBL856,<rdkit.Chem.rdchem.Mol object at 0x7f28284e6460>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c53a0>
CCC1(c2ccccc2)C(=O)NCNC1=O,CC1(C)C(=O)NCNC1=O,CHEMBL856,<rdkit.Chem.rdchem.Mol object at 0x7f28284e64c0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c5400>
Cc1ncc([N+](=O)[O-])n1CC(O)CCl,Cc1ncc([N+])n1C,CHEMBL1449676,<rdkit.Chem.rdchem.Mol object at 0x7f28284e6520>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c5460>
CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,C[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1C,CHEMBL1029,<rdkit.Chem.rdchem.Mol object at 0x7f28284e6580>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c54c0>
CCCNC(C)C(=O)Nc1ccccc1C,Cc1ccccc1N,CHEMBL1194,<rdkit.Chem.rdchem.Mol object at 0x7f28284e65e0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c5520>
Cc1cc(C)cc(OCC2CNC(=O)O2)c1,Cc1cc(C)cc(O)c1,CHEMBL1079604,<rdkit.Chem.rdchem.Mol object at 0x7f28284e6640>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c5580>
Cc1cc(C)cc(OCC2CNC(=O)O2)c1,CC1CNC(=O)O1,CHEMBL1079604,<rdkit.Chem.rdchem.Mol object at 0x7f28284e66a0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c55e0>
CNNCc1ccc(C(=O)NC(C)C)cc1,Cc1ccc(C)cc1,CHEMBL1321,<rdkit.Chem.rdchem.Mol object at 0x7f28284e6700>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c5640>
CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C,Cc1cccc(O)c1,CHEMBL1201776,<rdkit.Chem.rdchem.Mol object at 0x7f28284e6760>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c56a0>
CC(=O)Nc1nnc(S(N)(=O)=O)s1,Nc1nnc(S)s1,CHEMBL20,<rdkit.Chem.rdchem.Mol object at 0x7f28284e67c0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c5700>
O=C1c2ccccc2C(=O)C1c1ccccc1,CC1C(=O)c2ccccc2C1=O,CHEMBL711,<rdkit.Chem.rdchem.Mol object at 0x7f28284e6820>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c5760>
O=C1c2ccccc2C(=O)C1c1ccccc1,Cc1ccccc1,CHEMBL711,<rdkit.Chem.rdchem.Mol object at 0x7f28284e6880>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c57c0>
CCN(CC)C(=O)c1ccc(O)c(OC)c1,Cc1ccc(O)c(O)c1,CHEMBL1229908,<rdkit.Chem.rdchem.Mol object at 0x7f28284e68e0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c5820>
CCCCOc1ccc(CC(=O)NO)cc1,Cc1ccc(O)cc1,CHEMBL94394,<rdkit.Chem.rdchem.Mol object at 0x7f28284e6940>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c5880>
Oc1ccc(C(O)C2CCCCN2)cc1O,Cc1ccc(O)c(O)c1,CHEMBL88055,<rdkit.Chem.rdchem.Mol object at 0x7f28284e69a0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c58e0>
Oc1ccc(C(O)C2CCCCN2)cc1O,CC1CCCCN1,CHEMBL88055,<rdkit.Chem.rdchem.Mol object at 0x7f28284e6a00>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c5940>
CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,[N+]c1cccc(O)c1,CHEMBL278020,<rdkit.Chem.rdchem.Mol object at 0x7f28284e6a60>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c59a0>
Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,Cc1cn(C)c(=O)[nH]c1=O,CHEMBL991,<rdkit.Chem.rdchem.Mol object at 0x7f28284e6ac0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c5a00>
Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,C[C@@H]1C=C[C@H](N)O1,CHEMBL991,<rdkit.Chem.rdchem.Mol object at 0x7f28284e6b20>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c5a60>
C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,CC1(C)C(=O)NC(=O)NC1=O,CHEMBL454,<rdkit.Chem.rdchem.Mol object at 0x7f28284e6b80>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c5ac0>
C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,CC1(C)C(=O)NC(=O)NC1=O,CHEMBL1200802,<rdkit.Chem.rdchem.Mol object at 0x7f28284e6be0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c5b20>
O=C1OCCN1/N=C/c1ccc([N+](=O)[O-])o1,NN1CCOC1=O,CHEMBL1103,<rdkit.Chem.rdchem.Mol object at 0x7f28284e6c40>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c5b80>
O=C1OCCN1/N=C/c1ccc([N+](=O)[O-])o1,Cc1ccc([N+])o1,CHEMBL1103,<rdkit.Chem.rdchem.Mol object at 0x7f28284e6ca0>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c5be0>
Nc1nc2c(ncn2COCCO)c(=O)[nH]1,Cn1cnc2c(=O)[nH]c(N)nc21,CHEMBL184,<rdkit.Chem.rdchem.Mol object at 0x7f28284e6d00>,<rdkit.Chem.rdchem.Mol object at 0x7f28284c5c40>
