parent_smiles,ring_fragment,chembl_id
C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@@]3(C)O)[C@@]2(C)C=CC(=O)C=C12,CHEMBL650
CC(C)Nc1nc2cc(Cl)c(Cl)cc2n1[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,Cn1c(N)nc2cc(Cl)c(Cl)cc21,CHEMBL515408
CC(C)Nc1nc2cc(Cl)c(Cl)cc2n1[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,C[C@@H]1O[C@H](N)[C@@H](O)[C@H]1O,CHEMBL515408
Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C,Cc1ccsc1C,CHEMBL1027
Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C,C[C@@H]1CCCN(C)C1,CHEMBL1027
Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C,Cc1ccsc1C,CHEMBL1027
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,CN1CCC(C)(O)CC1,CHEMBL54
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,Cc1ccc(Cl)cc1,CHEMBL54
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,Cc1ccc(F)cc1,CHEMBL54
COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,CC1CN(C)CCN1,CHEMBL31
COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,Cc1cn(C)c2c(O)c(N)c(F)cc2c1=O,CHEMBL31
COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,NC1CC1,CHEMBL31
O=C(NN1C(=O)[C@H]2[C@H]3C=C[C@H]([C@@H]4C[C@H]34)[C@H]2C1=O)c1ccc(C(F)(F)F)cc1,Cc1ccc(C)cc1,CHEMBL1257073
O=C(NN1C(=O)[C@H]2[C@H]3C=C[C@H]([C@@H]4C[C@H]34)[C@H]2C1=O)c1ccc(C(F)(F)F)cc1,NN1C(=O)[C@@H]2[C@@H]3C=C[C@@H]([C@H]4C[C@@H]34)[C@@H]2C1=O,CHEMBL1257073
COc1ccc(C(=O)NCc2cccnc2)cc1C(=O)NCc1cccnc1,Cc1ccc(O)c(C)c1,CHEMBL1257015
COc1ccc(C(=O)NCc2cccnc2)cc1C(=O)NCc1cccnc1,Cc1cccnc1,CHEMBL1257015
COc1ccc(C(=O)NCc2cccnc2)cc1C(=O)NCc1cccnc1,Cc1cccnc1,CHEMBL1257015
CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1,Nc1ccccc1,CHEMBL1005
CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1,CN1CCC(C)(N)CC1,CHEMBL1005
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,Cc1ccccc1,CHEMBL578
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,C[C@@H]1CCCN1C,CHEMBL578
C[C@]12CC[C@@H]3c4ccc(OC(=O)c5ccccc5)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,Cc1ccccc1,CHEMBL282575
C[C@]12CC[C@@H]3c4ccc(OC(=O)c5ccccc5)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,CHEMBL282575
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@H]1C,CHEMBL251634
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,C[C@H]1C[C@H]2[C@@H]3CC[C@@](C)(O)[C@@]3(C)C[C@H](O)[C@]2(F)[C@@]2(C)C=CC(=O)C=C12,CHEMBL1200600
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C,CHEMBL1766
CN1CCC(C(=O)c2cccc(NC(=O)c3c(F)cc(F)cc3F)n2)CC1,CC1CCN(C)CC1,CHEMBL3039520
CN1CCC(C(=O)c2cccc(NC(=O)c3c(F)cc(F)cc3F)n2)CC1,Cc1cccc(N)n1,CHEMBL3039520
CN1CCC(C(=O)c2cccc(NC(=O)c3c(F)cc(F)cc3F)n2)CC1,Cc1c(F)cc(F)cc1F,CHEMBL3039520
CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,Cc1ccccc1,CHEMBL1214
CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,C[C@@H]1N2C(=O)[C@@H](N)[C@H]2SC1(C)C,CHEMBL1214
OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,Cc1cc(C)c2cccc(C)c2n1,CHEMBL416956
OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,CC1CCCCN1,CHEMBL416956
CCC(Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,Oc1ccccc1,CHEMBL2105612
CCC(Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,C[C@@H]1N2C(=O)[C@@H](N)[C@H]2SC1(C)C,CHEMBL2105612
OCCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,Cc1ccc(O)cc1,CHEMBL2105395
OCCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,Cc1ccccc1,CHEMBL2105395
OCCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,Cc1ccccc1,CHEMBL2105395
COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)n1)C(=O)O,Cc1ccccc1,CHEMBL1111
COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)n1)C(=O)O,Cc1ccccc1,CHEMBL1111
COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)n1)C(=O)O,Cc1cc(C)nc(O)n1,CHEMBL1111
CCOc1ncc(C)c2c1[C@H](c1ccc(C#N)cc1OC)C(C(N)=O)=C(C)N2,Cc1ccc(C)c(O)c1,CHEMBL2181927
CCOc1ncc(C)c2c1[C@H](c1ccc(C#N)cc1OC)C(C(N)=O)=C(C)N2,CC1=C(C)[C@@H](C)c2c(O)ncc(C)c2N1,CHEMBL2181927
C[C@]12C[C@H](O)[C@H]3[C@@H](C[C@H](F)C4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@@]2(C)O,CHEMBL1200774
CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,CC1CN(C)C(=O)C1(C)C,CHEMBL1754
CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,CN1CCOCC1,CHEMBL1754
CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,Cc1ccccc1,CHEMBL1754
CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,Cc1ccccc1,CHEMBL1754
NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,CC1Nc2cc(Cl)c(S)cc2S(=O)(=O)N1,CHEMBL1054
NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,CC1Nc2cc(Cl)c(S)cc2S(=O)(=O)N1,CHEMBL1373254
NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,CC1CCCC1,CHEMBL1373254
O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,CN1CC=C(N)CC1,CHEMBL1108
O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,Cn1c(=O)[nH]c2ccccc21,CHEMBL1108
O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,Cc1ccc(F)cc1,CHEMBL1108
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,CC1Cc2cc(O)c(O)cc2C1=O,CHEMBL502
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,CC1CCN(C)CC1,CHEMBL502
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,Cc1ccccc1,CHEMBL502
COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4)CC3)c2cc1OC,Cc1[nH]c2cc(O)c(O)cc2c1C,CHEMBL2107011
COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4)CC3)c2cc1OC,CN1CCN(C)CC1,CHEMBL2107011
COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4)CC3)c2cc1OC,Nc1ccccc1,CHEMBL2107011
CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1,Cc1cc(N)ccc1O,CHEMBL27810
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,Cc1ccc(Cl)cc1,CHEMBL808
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,Cn1ccnc1,CHEMBL808
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,Cc1ccc(Cl)cc1Cl,CHEMBL808
COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,Cc1c(O)cccc1O,CHEMBL575
COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,C[C@@H]1N2C(=O)[C@@H](N)[C@H]2SC1(C)C,CHEMBL575
COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,Cc1ccc(O)cc1,CHEMBL1200761
COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,Cc1ccc(O)cc1,CHEMBL1200761
COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,Cc1ccc(O)cc1,CHEMBL1200761
Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1,Cc1ncnn1C,CHEMBL3137320
Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1,C[C@H]1Nc2cc(F)cc3c(=O)[nH]nc(c23)[C@@H]1C,CHEMBL3137320
Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1,Cc1ccc(F)cc1,CHEMBL3137320
CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12,C[C@@H]1CN(C)C[C@@H]1C,CHEMBL3622821
CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12,Cc1cnc2cnc3[nH]ccc3n12,CHEMBL3622821
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,Cc1ccc(C)cc1,CHEMBL118
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,Cc1cc(C)n(C)n1,CHEMBL118
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,Nc1ccc(S)cc1,CHEMBL118
CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,CN1CCCC(N)CC1,CHEMBL639
CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,Cc1ccc(Cl)cc1,CHEMBL639
CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,Cc1nn(C)c(=O)c2ccccc12,CHEMBL639
O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,CN1CCC(N)CC1,CHEMBL297302
O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,Cn1c(=O)[nH]c2ccccc21,CHEMBL297302
O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,Cc1ccc(F)cc1,CHEMBL297302
CN(CC1(C)CCCO1)S(=O)(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,CC1(C)CCCO1,CHEMBL2105131
CN(CC1(C)CCCO1)S(=O)(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,Sc1ccc(Cl)c(S)c1,CHEMBL2105131
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,C=C1CCN(C)CC1,CHEMBL998
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,C=C1c2ccc(Cl)cc2CCc2cccnc21,CHEMBL998
CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,C[C@H]1CCCN1C,CHEMBL1510
CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,Cc1ccc2[nH]cc(C)c2c1,CHEMBL1510
CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,Sc1ccccc1,CHEMBL1510
Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1,Cc1cc(C)n(C)c1C,CHEMBL1201303
Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1,Cc1ccc2cc(N)ccc2[n+]1C,CHEMBL1201303
Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1,Nc1ccccc1,CHEMBL1201303
CCCCC(C)(O)C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC,C[C@H]1[C@H](O)CC(=O)[C@@H]1C,CHEMBL606
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=CCS[C@H]12)c1csc(N)n1,CC1=CCS[C@@H]2[C@H](N)C(=O)N12,CHEMBL528
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=CCS[C@H]12)c1csc(N)n1,Cc1csc(N)n1,CHEMBL528
CS(=O)(=O)c1ccc(Oc2cc(F)cc(C#N)c2)c2c1[C@H](O)[C@H](F)[C@@H]2F,Cc1cc(O)cc(F)c1,CHEMBL4585668
CS(=O)(=O)c1ccc(Oc2cc(F)cc(C#N)c2)c2c1[C@H](O)[C@H](F)[C@@H]2F,Oc1ccc(S)c2c1[C@@H](F)[C@@H](F)[C@H]2O,CHEMBL4585668
CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,CN1C[C@H](N)c2cc(S)sc2S1(=O)=O,CHEMBL220491
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,CC1=C(C)C(C)C(C)=C(C)N1,CHEMBL1480
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,Cc1cccc(Cl)c1Cl,CHEMBL1480
COc1ccnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[nH]2)c1OC,Cc1nccc(O)c1O,CHEMBL1502
COc1ccnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[nH]2)c1OC,Oc1ccc2[nH]c([S+])nc2c1,CHEMBL1502
C=CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)cc(OC)c1OC,CC1CCCN1C,CHEMBL2105581
C=CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)cc(OC)c1OC,Cc1cc(S)cc(O)c1O,CHEMBL2105581
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,CC1=C(S)[C@H](C)[C@@H]2[C@@H](C)C(=O)N12,CHEMBL127
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,C[C@@H]1C[C@H](S)CN1,CHEMBL127
COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,Nc1nc(N)c2cc(O)c(O)cc2n1,CHEMBL2
COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,CN1CCN(C)CC1,CHEMBL2
COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,Cc1ccco1,CHEMBL2
OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,CN1CCN(C)CC1,CHEMBL716
OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,NC1=Nc2ccccc2Sc2ccccc21,CHEMBL716
CC[Hg]Sc1ccccc1C(=O)O,Cc1ccccc1S,CHEMBL508338
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)O)c3ccsc3)C(=O)N2[C@H]1C(=O)O,Cc1ccsc1,CHEMBL1449
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)O)c3ccsc3)C(=O)N2[C@H]1C(=O)O,C[C@@H]1N2C(=O)[C@@H](N)[C@H]2SC1(C)C,CHEMBL1449
C[C@@H]1CC[C@H]2[C@@H](C)[C@H](OC(=O)CCC(=O)O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,C[C@H]1[C@H](O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,CHEMBL361497
CCn1c(=O)c2c(nc(/C=C/c3ccc(OC)c(OC)c3)n2C)n(CC)c1=O,Cc1nc2c(c(=O)n(C)c(=O)n2C)n1C,CHEMBL431770
CCn1c(=O)c2c(nc(/C=C/c3ccc(OC)c(OC)c3)n2C)n(CC)c1=O,Cc1ccc(O)c(O)c1,CHEMBL431770
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,Cc1ccccc1,CHEMBL325041
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,Cc1cnccn1,CHEMBL325041
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,CC1=C[C@@H]2[C@H](CC[C@@]3(C)[C@H]2CC[C@@]3(C)O)[C@@]2(C)CCC(=O)C=C12,CHEMBL1201139
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@@H]4[C@H]3CC[C@@]21C,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C[C@@H](O)CC[C@@H]4[C@H]3CC[C@@]21C,CHEMBL1200624
CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,Cc1ccc(N)cc1,CHEMBL533
C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)CCCC(C)C,C=C1CC[C@H](O)CC1=C,CHEMBL1042
C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)CCCC(C)C,C=C1CCC[C@]2(C)[C@@H](C)CC[C@@H]12,CHEMBL1042
CC(=O)SCC(Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1,Cc1ccccc1,CHEMBL2103772
CC(=O)SCC(Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1,Cc1ccccc1,CHEMBL2103772
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,CN1C(=O)CC(C)(C)CC1=O,CHEMBL49
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,CC1(C)CCCC1,CHEMBL49
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,CN1CCN(C)CC1,CHEMBL49
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,Nc1ncccn1,CHEMBL49
Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1,Cc1ccc(Cl)cc1Cl,CHEMBL1200438
Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1,Cn1ccnc1,CHEMBL1200438
Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1,Cc1ccsc1Cl,CHEMBL1200438
Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,Cc1ccccc1F,CHEMBL1200472
Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,CC1=NCC(=S)N(C)c2ccc(Cl)cc21,CHEMBL1200472
CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,Cc1ccccc1S,CHEMBL1289926
CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,Cc1ccccn1,CHEMBL1289926
CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,Cc1n[nH]c2cc(S)ccc12,CHEMBL1289926
CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,CC1CCCCN1C,CHEMBL1088
CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,CN1c2ccccc2Sc2ccc([S+])cc21,CHEMBL1088
COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3c2OCC(=O)N3)cc1,Cc1ccc(O)cc1,CHEMBL605846
COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3c2OCC(=O)N3)cc1,Cc1cc(O)cc2c1OCC(=O)N2,CHEMBL605846
COc1ccsc1CNCC[C@@]1(c2ccccn2)CCOC2(CCCC2)C1,Cc1sccc1O,CHEMBL2443262
COc1ccsc1CNCC[C@@]1(c2ccccn2)CCOC2(CCCC2)C1,Cc1ccccn1,CHEMBL2443262
COc1ccsc1CNCC[C@@]1(c2ccccn2)CCOC2(CCCC2)C1,CC1(C)CCOC(C)(C)C1,CHEMBL2443262
COc1ccsc1CNCC[C@@]1(c2ccccn2)CCOC2(CCCC2)C1,CC1(O)CCCC1,CHEMBL2443262
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,Nc1ccccc1,CHEMBL658
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,CN1CCC(C)(N)CC1,CHEMBL658
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,Cc1cccs1,CHEMBL658
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,C[C@H]1C[C@@H]2[C@H](CC[C@@]3(C)[C@H]2CC[C@@]3(C)O)[C@@]2(C)CCC(=O)C=C12,CHEMBL717
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,Cc1ccccc1F,CHEMBL968
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,CC1=NCC(=O)N(C)c2ccc(Cl)cc21,CHEMBL968
COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,Nc1nc(N)c2cc(O)c(O)cc2n1,CHEMBL611
COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,CN1CCN(C)CC1,CHEMBL611
COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,CC1CCCO1,CHEMBL611
O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,Cc1cc2ccccc2c(C)c1O,CHEMBL3989825
O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,Cc1cc2ccccc2c(C)c1O,CHEMBL3989825
CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CN1CCN(C)CC1,CHEMBL1522
CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CN1C(=O)c2nccnc2[C@@H]1O,CHEMBL1522
CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,Nc1ccc(Cl)cn1,CHEMBL1522
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CN1CCN(C)CC1,CHEMBL135400
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CN1C(=O)c2nccnc2C1O,CHEMBL135400
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,Nc1ccc(Cl)cn1,CHEMBL135400
O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,CN1CCN(C)CC1,CHEMBL1000
O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,Cc1ccccc1,CHEMBL1000
O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,Cc1ccc(Cl)cc1,CHEMBL1000
O=C(O)CCCN1CCC(O[C@@H](c2ccc(Cl)cc2)c2ccccn2)CC1,CN1CCC(O)CC1,CHEMBL1201758
O=C(O)CCCN1CCC(O[C@@H](c2ccc(Cl)cc2)c2ccccn2)CC1,Cc1ccc(Cl)cc1,CHEMBL1201758
O=C(O)CCCN1CCC(O[C@@H](c2ccc(Cl)cc2)c2ccccn2)CC1,Cc1ccccn1,CHEMBL1201758
O=C(O)COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,CN1CCN(C)CC1,CHEMBL1201191
O=C(O)COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,Cc1ccccc1,CHEMBL1201191
O=C(O)COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,Cc1ccc(Cl)cc1,CHEMBL1201191
COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],CC1=C(C)C(C)C(C)=C(C)N1,CHEMBL1726
